"","Year","rep","Treatment_num","fert","tillage","Treatment_st","Fert_st","Tillage_st","old_plot_num","Plot_Idnum","yield_bu_ac","yield_kg_ha","Crop","Rotation","mach_cost","diesel_gal","diesel_cost","labor_hrs","labor_cost","N_cost","P_cost","K_cost","Fert_cost","Herb_cost","Lime_cost","Total_overhead","Crop_rev","Profit","cum.profit.cont","cum.profit.rot"
"78",1970,4,18,3,4,"NT_NwNPK","NplusNPKst","No_till","403_4",418,91.9,5768.3,"Corn","CC",3.54558951299805,0.534285714,0.766343584151594,0.162941176,2.11761050864164,NA,33.0187134502924,8.41977192982456,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"79",1970,4,19,4,4,"NT_NPK","NPK","No_till","404_4",419,87,5460.8,"Corn","CC",5.25248111869785,0.905714285,1.29909580809828,0.275882352,3.58541273658152,NA,33.0187134502924,42.0988596491228,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"80",1970,4,20,5,4,"NT_NPKwNPK","NPKplusNPKst","No_till","405_4",420,104.4,6552.9,"Corn","CC",5.25248111869785,0.905714285,1.29909580809828,0.275882352,3.58541273658152,NA,33.0187134502924,42.0988596491228,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"81",1971,1,1,1,1,"CT_ctrl","Control","Conv","101_1",101,34.8,2184.3,"Corn","CC",24.5079628470444,1.33,1.90239298666667,0.434411765,5.65773596539919,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"82",1971,1,2,2,1,"CT_N","N_only","Conv","102_1",102,90.6,5686.7,"Corn","CC",26.1956954653333,1.701428571,2.43367351938698,0.547352941,7.12867069809382,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"83",1971,1,3,3,1,"CT_NwNPK","NplusNPKst","Conv","103_1",103,119.4,7494.4,"Corn","CC",26.1956954653333,1.701428571,2.43367351938698,0.547352941,7.12867069809382,NA,32.2042518518519,9.09665555555556,NA,0,Inf,NA,NA,NA,0,0
"84",1971,1,4,4,1,"CT_NPK","NPK","Conv","104_1",104,115,7218.3,"Corn","CC",27.8834280836222,2.072857142,2.9649540521073,0.660294117,8.59960543078846,NA,32.2042518518519,45.4832777777778,NA,0,Inf,NA,NA,NA,0,0
"85",1971,1,5,5,1,"CT_NPKwNPK","NPKplusNPKst","Conv","105_1",105,110.8,6954.6,"Corn","CC",27.8834280836222,2.072857142,2.9649540521073,0.660294117,8.59960543078846,NA,32.2042518518519,45.4832777777778,NA,0,Inf,NA,NA,NA,0,0
"86",1971,1,6,1,2,"AT_ctrl","Control","Alt","101_2",106,52.6,3301.6,"Corn","CC",1.8180594614,0.162857143,0.232946080204339,0.05,0.651195066666667,NA,0,0,NA,22.6775322913907,Inf,NA,NA,NA,0,0
"87",1971,1,7,2,2,"AT_N","N_only","Alt","102_2",107,93.9,5893.9,"Corn","CC",3.50579207968889,0.534285714,0.764226612924656,0.162941176,2.1221297993613,NA,0,0,NA,22.6775322913907,Inf,NA,NA,NA,0,0
"88",1971,1,8,3,2,"AT_NwNPK","NplusNPKst","Alt","103_2",108,91.3,5730.7,"Corn","CC",3.50579207968889,0.534285714,0.764226612924656,0.162941176,2.1221297993613,NA,32.2042518518519,9.09665555555556,NA,22.6775322913907,Inf,NA,NA,NA,0,0
"89",1971,1,9,4,2,"AT_NPK","NPK","Alt","104_2",109,71.5,4487.9,"Corn","CC",5.19352469797778,0.905714285,1.29550714564497,0.275882352,3.59306453205594,NA,32.2042518518519,45.4832777777778,NA,22.6775322913907,Inf,NA,NA,NA,0,0
"90",1971,1,10,5,2,"AT_NPKwNPK","NPKplusNPKst","Alt","105_2",110,72.7,4563.2,"Corn","CC",5.19352469797778,0.905714285,1.29550714564497,0.275882352,3.59306453205594,NA,32.2042518518519,45.4832777777778,NA,22.6775322913907,Inf,NA,NA,NA,0,0
"91",1971,1,11,1,3,"RT_ctrl","Control","Chisel","101_3",111,53.1,3333,"Corn","CC",24.1039496334,1.239999999,1.7736596252363,0.376764706,4.90694635682634,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"92",1971,1,12,2,3,"RT_N","N_only","Chisel","102_3",112,128.2,8046.8,"Corn","CC",25.7916822516889,1.61142857,2.30494015795661,0.489705882,6.37788108952098,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
